Nama Produk,Jumlah Produk,Harga Jual,Rating Produk,Nama Akun,Rating Pengguna,Ulasan Produk
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,L***a,bintang 5,👍👍
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Rensi,bintang 5,🥰🥰😍😍
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***i,bintang 5,good
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,H***h,bintang 5,H***h
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***y,bintang 3,"Kena air bleber, pertama kli beli eyeliner gini sih...."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Siti,bintang 3,"Layanan toko bagus, ininreview untuk produknya. Kok beleber ya.... apa saya yang tidak bisa pakainya?"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Elisa,bintang 5,"Eyeliner pencil nya bagus tahan lama, makasih"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,erlina,bintang 5,bagus warna lipstiknya kemasan waw ada magnetnya exp 2026 packing rapi pengiriman express...puasss
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,R***a,bintang 5,"Sipp lah x ini tdk pakai menunggu lama,proses pengiriman cepat dan sesuai yg di pesan"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Casni,bintang 5,"suka bnget sma eyeliner pensilnya pekat bnget, packingnya rapi pke dus n bubblewarp thnk's seller, tokped n kurir😘👍👍👍"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Eti,bintang 5,eyliner nya lembut tidak sakit saat di aplikasikan ke mata warna nya nyata water proff juga kemaren coba hari ini masih ada di tangan recomended
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,P***a,bintang 5,Barang bagus sesuai deskripsi. Tekstur halus. Harga sesuai.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,renny,bintang 2,lembek bgt
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Monica,bintang 5,baguuusss🥰🥰
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Liza,bintang 5,"suka pensil eye linernya ga keras, hasilnya ok."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,F***i,bintang 5,👍🏻 thanks kaka 🙏
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,E***y,bintang 5,baguss
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Kykhie,bintang 5,👌👌👌👌
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,N***e,bintang 5,"gampang dipake , warnanya ok . pengiriman rapi n dpt hadiah portable juice 😁 Thank U seller"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Primadhita,bintang 5,Suka banget pake eye liner pensil gini.. Apalagi punya makeover ini ga bleber dipakenya..
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***y,bintang 5,paling seneng pake black jack buat ngisi tight line sih. bagus. sayangnya dia terlalu empuk saat di raut jadi sering ketinggalan di rautan.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Woro,bintang 5,"Warnanya coklatnya bagussss, mudah diaplikasikan juga."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Linda,bintang 5,"pesanan sesuai , mudah di aplikasikan, warna 👍 Pengiriman & pengemasan 👍"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Ellis,bintang 5,REAL CAKEP BANGET.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,P***n,bintang 5,bagus bgt ini
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,N***i,bintang 5,"Pas datang uda patah sayang kelewat bikin unboxing pd Hal packing uda buble wrap jg tp mudah patah bgt ya, baru tau jg Ada rautan khusus nya, tau gitu beli sekalian, tapi bagus warna nya nyata n tegas hasil jg bisa rapih setelah di raut sendiri pakai rautan yg ada, buat amatiran spt saya aja bisa rapih apa lagi yg uda pro ya. Lumayan puas lah terhibur dgn hasilnya yg keren 👍 mudah2 ga perih di mata ya..thanks admin nya fast respon 👍"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Resi,bintang 5,Barang sudah sampai dengan selamat...terimaksih selleer
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Fahrul,bintang 5,terima kasih bonusnya
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,S***a,bintang 5,Mudah dipakai lembut dan tidak mudah luntur
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Eni,bintang 5,pesanan lengkap plus dikasih spons bedak.. thank u seller
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,t***h,bintang 5,suka banget makasih ya
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,R***a,bintang 1,R***a
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Shirley,bintang 5,"Suka banget ama eye liner pencil ini, sudah repurchase puluhan kali~"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Dian,bintang 5,warnanya bagus cocok di mata. penggunaan mudah & empuk jd ga bikin iritazi
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,yuniar,bintang 4,mudah dipakai tapi gampang mblobor kalau kena air
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Cecep,bintang 5,Ok
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Feri,bintang 5,"gokil banget eyeliner ini, super hitam super tahan lama. dipakai konser berjam jam masih on"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,I***a,bintang 5,keren
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Dini,bintang 5,baguss.. dipakainya lembut
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,made,bintang 5,bagus.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,fardhan,bintang 5,"makasih hadiah lipstik nya 🙏🥰👍,,, belanja disini barangnya aman,pengiriman cepat,kurirnya juga sopan ,, semoga makeover berjaya selalu,,"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Casni,bintang 5,"kl produknya sh ga prlu di ragukn lg dr dlu udh suka, packing rapi pke dus n bublewarp jd aman dpt hrga sale lg thnk's seller, tokped n bkl order lg👍👍👍"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,C***n,bintang 5,"fast respon/delivery,packing aman,rec seller,terimakasih"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,R***a,bintang 5,Oke sip
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Edi,bintang 4,Order tgl 9 Feb tapi batal otomatis tgl 13 Feb padahal admin sdh direminder agar segera kirim barang (jawaban admin selalu akan segera dproses). Sangat mengecewakan. Akhirnya order lagi setelah komplain keras. Barang dikirim di hari order ulang. Kondisi produk ok cm proses kirimnya yg harus tarik urat.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,L***a,bintang 3,"packing sangat bagus, rapi. sayangnya mudah luntur di pakai wudhu..hiksss.."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Amelia,bintang 5,baru coba semoga awet. pengiriman agak lama
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Christine,bintang 5,bagus dan empuk
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Lerry,bintang 5,barang original sesuai dgn Diakripsi thanks seller...
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Esther,bintang 5,mantap produk nya dan kwalitas barang nya bagus sesuai aplikasi seller nya sangat baik dan kurir nya juga thank you toped
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,G***a,bintang 4,bagus tp lumayan cepet luntur ya diaku sampe hitam2🥲
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Yuli,bintang 5,terima kasih
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,F***a,bintang 5,Bagus langsung hitam tidak sakit empuk di pakai nya
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Angely,bintang 5,produk sesuai Dan produsen ramah
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,V***i,bintang 5,"Pengiriman agak lama sih, yah tapi worth it lah. Belanja di official store lebih aman dan nyaman, ngga takut produk ngga ori. Semoga cocok di aku yaaa."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,G***y,bintang 5,Terima kasih barang sudah di terima.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,P***n,bintang 5,bagus
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,s***a,bintang 5,bagus banget
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,FELISITAS,bintang 5,sesuai pesanan. semoga cocok
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,A***H,bintang 5,bagus
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,A***a,bintang 4,Barang bagus hanya saja pengiriman yg agak lama
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,H***a,bintang 5,"bagus dan cepat sampe, hanya exp nya cepat"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***a,bintang 5,M***a
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Elizabeth,bintang 5,Terima kasih gan..
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,s***i,bintang 5,bgus 👍
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,S***m,bintang 5,packaging nya mantul bgt. suka bgt. exp nya masih lama. makasih ya make over.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Dessy,bintang 5,sangat suka dgn tekstur pensilnya. warnanya pigmented 😍
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Susanna,bintang 5,kerennn..
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Ibu,bintang 5,"paking rapih, seseuai ekspetasi.....mkash"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,TOKO,bintang 5,ini pertama x pakai produk make over semoga cocok dimuka saya... thanks untuk hadiah kecilnya
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Grace,bintang 5,terimakasih kaka saya sudah terima eye liner nya
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***a,bintang 5,Enak dan mudah diaplikasikan ke liner mata. Nyaman digunakan untuk sehari2.
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Hikmi,bintang 4,ga cocok euy pake yang model gini bleber bleber kemanamana 😁
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,g***n,bintang 5,"makasih sdh diterima dgn aman,prosesnya cepat mantapp"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,W***a,bintang 5,good
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Yohana,bintang 5,kereen dpt free pouch
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Bambang,bintang 5,Packing sangat aman 👍👍
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,M***i,bintang 5,"blm dipakai, packing rapi sekali"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,T***i,bintang 3,"Not really recommended, regret buy. Cepet bgt tumpul nya pdhl br 2x pake. Tekstur nya creamy bgt. Klo terbiasa pake yg liquid mendingan g ush beli yg ini. G berani nyoba ke kantor krn tkt item2 beleberan"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Lidya,bintang 5,"packingnya super duper rapi, aman sampe tujuan, tks seller 👍🙏"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Dini,bintang 5,mudah di aplikasikan
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,A***u,bintang 5,A***u
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Retno,bintang 5,"Baru nyoba nih, enak banget lembut , hitamnya , nyaman dipakai dan hasilnya puas"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,hanny,bintang 5,best deh
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Artha,bintang 5,"packing bagus, hasil bgs"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Yessica,bintang 5,"Tekstur creamy, tp ga terlalu awet dibanding ekspektasi"
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Nanik,bintang 5,"suka banget, bagus."
MAKE OVER Eye Liner Pencil 1.2 g - Eye Liner - Black Jack,Terjual 8 rb+,Rp85.500,4.9,Nurkhalimah,bintang 5,mantap
