Nama Produk,Jumlah Produk,Harga Jual,Rating Produk,Nama Akun,Rating Pengguna,Ulasan Produk
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Novia,bintang 5,Aku dapet cushion! Makasih loh yaa belum aku cek si shade nya but thankyouu💕
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,S***e,bintang 5,"Teksturnya ringan & agak cair, warnanya cantik & pigmented, mudah diaplikasikan & transferproof ❤️❤️❤️👍"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Asih,bintang 5,"warna soft merah, bagus"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Hifdi,bintang 5,👍👍👍
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,d***a,bintang 5,"warna nya aku suka banget, transferproof juga."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Fulatul,bintang 5,barang sesuai
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,N***a,bintang 4,"lipsticknya ok, sayangnya warna lebih gelap dari persepsi ketika melihat gambar contoh, jd seperti warna merah maroon"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Kenzie,bintang 5,cukup tahan lama
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Lora,bintang 5,"Tektur pekat, ga terasa kering di bibir tapi kerutan bibir jadi semakin kentara. Daya tahan sungguh mantap, di swatch di tangan dari jam 8 malam, bahkan setelah mandi warna masih bertahan hingga sore hari. Warnanya agak misleading antara gambar dan aslinya. Di bibirku yg cenderung hitam warnanya jadi merah kecoklatan ga bisa nudw seperti di gambar bibir contohnya. Transferproof terbukti"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,T***k,bintang 3,T***k
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Dwi,bintang 5,Dwi
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Ayu,bintang 5,juooosss
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Auliana,bintang 5,"Warnanya oke banget, pengirimannya cepet, gak sampai 100 dapet makeover secantik ini woi gilak. Cinta bgt sama warna new rules!!"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Iie,bintang 5,pelayanan memuaskan ... kualitas mantab
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Audrey,bintang 5,"Warnanya bagus, pas banget ngga gonjreng pink, tapi ngga nude jd tetep kliatan👍 packaging super aman. Ringan pas stlh kering, ky ngga pake lip cream"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Sari,bintang 5,"bahan ringan, warna ok, pengiriman juga ok"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,M***a,bintang 5,"CANTIK SEKALIIII warnanya di aku yang kulitnya sawo matang, dan neutral undertone. ketahanannya juga mantep banget sih hehe tapi ya biasalah kalo pake lip balm tetep ngestain 😵‍💫 but overall ini bagus sih walaupun aku lebih suka yang apa intense matte lip cream (tapi yang mirip Powerful ini shadenya gak ada ☹️). 8/10 for me."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,I***o,bintang 5,"Sesuai yg dibutuhkan, respon penjual sangat baik & cepat"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,N***i,bintang 5,"baguss banget, rekomendasi, Best pokoknya"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Yuliani,bintang 5,Bagusss
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Evalyn,bintang 5,"Warnanya bagus, tahan lama tapi lumayan gampang dihapus pake micelar water. Semoga gak bikin bibir kering😁"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Diane,bintang 5,mantull lipstiknya buat yg tahan lama g bikin bibir kering
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,F***i,bintang 5,"Paling suka shade ini bagus banget, tahan lama, pake voucher di tokped murah bgt jd 90rb"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,T***a,bintang 5,favorit
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Siti,bintang 5,Produk sampai dg selamat tanpa cacat
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,i***a,bintang 5,"bagus, cakep banget warnanya dibibir 😍"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,yulia,bintang 5,Buat Ombre bagus banget di ombre bareng skye huhu
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,W***u,bintang 5,baru nyoba semoga cocok
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Eka,bintang 5,"Suka banget sama teksturnya, ga garis juga d bibir.."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,M***t,bintang 5,cocok banget lipstik nya tahan lama gak nempel²
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Hastin,bintang 5,Puas sekali krna lipstikny beneran tahan lama.
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Perdana,bintang 5,Perdana
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Susra,bintang 5,Alhamdulillah diterima dg baik terima kasih banyak kak semoga semakin lancar usaha ny
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***I,bintang 5,tekstur embut awet bgt....
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,M***y,bintang 3,segel kotaknya udh kebuka. tapi alhamdulillah oke brgnya.
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,N***a,bintang 5,Tekstur : Ringan dan Awet
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Dyah,bintang 5,Bagus banget. Favorit buatku
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,A***a,bintang 5,A***a
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,A***a,bintang 5,Cakep banget warna nya 🫰
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,e***i,bintang 5,warna nya ok teksturnya ok ga kerung di bibir ga yg tebel gtu ok pokoknya
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,E***a,bintang 5,"Barang sesuai,,packing aman.."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,J***a,bintang 4,"baru mau coba utk produk lipstick- nya.. semoga bagus n cocok hasilnya..😉 utk kemasan brg siyh.. oke, ya.."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Ifan,bintang 5,suka warnanya. bagus sekali.
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,I***h,bintang 5,"cocok utk kulit sawo matang, make nya dikit aja spy gk terlalu merah menyala"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,d***i,bintang 5,cepet banget ngeset dan kering nya transferproof bgt warna nya lebih gelap dari yang di pict nya
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,S***i,bintang 5,"Warna nya cocok dan terlihat natural, tahan lama juga."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Diah,bintang 5,suka
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,a***i,bintang 5,barang sudah smp...packing sangat memuaskan...belum dicoba
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,D***i,bintang 4,"suka sama tekstur nya yg ringan kaya ga pake lipstik, tapi sayang pengiriman nya lama bgt.."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,L***i,bintang 5,"Lipcreammya bagus, transferproof dan tahan lama bgt ga bikin bibir kering. Warnanya jg cantik bgt bisa cover bibir gelap"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Ratih,bintang 5,"bagus, bener2 matte dn transferproof, warnanya tjakeppp💛💛💛"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,N***r,bintang 5,warnanya terlalu merah buat saya.. 😂
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,l***a,bintang 5,"warnanya super cantik, tahan lama, ringan ga bikin berat dibibir"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,T***a,bintang 5,Pigmented dan tahan banting bangettt dibibir.
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Primasari,bintang 5,warna nya cakeep..
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Aisyah,bintang 5,"emg ga pernah gagal sm kualitasnya , matte di bibir tahan lama jga , sesuai sm warna yg di mau. pengiriman jga ga lama , terimakasih"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,R***h,bintang 5,R***h
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Sulis,bintang 5,"bahannya ringan, matte hasilnya suka bngt lah"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,rining,bintang 5,baru mencoba semoga cocok
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,M***E,bintang 5,thx yaa produknya sesuai pesanan..... pasti ori
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***a,bintang 5,Warnanya cakep bgt. Ngga perlu banyak2 lgsg nempel bagus
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,R***u,bintang 5,Alhamdulillah paket sampai dengan aman dan baik
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,L***C,bintang 5,okee bgt
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Yanto,bintang 5,bahan bagus dan g cepet pudar.
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Herlina,bintang 4,semoga beneran lipstiknya tahan lama.Warnanya juga cantik
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,R***i,bintang 5,R***i
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,a***a,bintang 5,"cocok sama warna nya, transfer proof, pengiriman cepat sukaaaa deh"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Erlitta,bintang 5,baguuusss.... syukaaa warnanya semogaa awet
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,i***i,bintang 5,"Walaupun orang2 bilang glazed yg paling manteb. Aku sih lebih cinta sama ini. Dr segi tekstur, warna, ketahanan, lebih manteb ini 🥰 mungkin krn aku emg ga terlalu suka sama yg glossy sih"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,kris,bintang 5,"packing aman proses cepat sesuai, terimakasih"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***i,bintang 5,Makasih.. nanti order lagi
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Anna,bintang 5,juara pokok e..make over maybeline oke smua
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,l***a,bintang 5,"bagus, tahan lama di bibir walaupun dah hbs makan"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Insyra,bintang 5,"produk aman.. tapi kurir nya aduhh gimana yaa.. ini udah dua paket berturut-turut nyasar ke tetangga semua, mana gak ada konfirmasi.. biasanya suka ada WA, ini gak ada, mana paketnya di simpen di teras:"""""
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Yani,bintang 5,Makasih seller.. besok order lg
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,t***a,bintang 5,"produk ok, abis ngeset dia matte gitu dan digosok gosok ngga ilang ilang, packing ok, kurir 😤 masak tanggal 1 baru nyampe tanggal 7, bikin emosi jiwa. terus fitur chatting tokonya kalau bisa jangan pakai sistem, kita sbg customer itu kadang kesel gitu kalo bertanya yang jawab sistem, berasa ngga chat sama manusia gitu lo"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Nanda,bintang 5,bibir ku hitam..dan ini bgus bgt..mksh
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Berliana,bintang 5,"Proses pengemasannya lama sekali, sampai harus dicancel otomatis. Jadinya pesen lagi deh, untung produknya bagus:)"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,H***i,bintang 3,H***i
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Chebunxzu,bintang 5,lama di pengiriman
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,NovaNoize,bintang 5,sesuai
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,dewiii,bintang 5,dewiii
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Muzzena,bintang 5,the best nomor 10 !!!!!!
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Audinie,bintang 5,Fast respon Fast sampenya Seller terbaik Terimakasih yaaaa Sukses terusss yaa Laaaft
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,L***a,bintang 5,produk ok. transferproof. matte. awet. lembut tp sayang di bibir kerasa keriiing bngt. sering2 promo yaaa. makasi seller
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,A***a,bintang 5,Puas bgt cocok sm bibirku
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***i,bintang 5,"Asli tahan lama banget, transfeproof"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,J***a,bintang 5,"bagusss banget nget nget, buat nutupin garis bibir hitam juga okayy banget"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,ramdani,bintang 5,mantap sesuai pesanan
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,d***i,bintang 5,bagus suka sesuai
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,J***n,bintang 5,Packing rapi dan aman
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,S***i,bintang 5,S***i
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Warung,bintang 5,lipstik terbaguss pokoknya...
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Sarah,bintang 5,ringan dan awet
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,a***n,bintang 1,lebih merah dari yang difoto😭
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,james,bintang 5,sangat memuaskan belanja di toko ini...👍👍👍✌️✌️✌️
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,S***a,bintang 5,"Teksturnya oke, ringan banget, tahan lama. Aku uda repurces 2x di warna yg sama hihihi"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***a,bintang 5,"Packing aman, barang sesuai pesanan"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Sulis,bintang 5,"warnanya cakep, moga awet di bibir"
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Ovin,bintang 5,"Tipe lip cream yang gabisa langsung dipake di atas lip balm, jadi patchy. Lip balmnya harus ditunggu sedikit supaya ga terlalu becek baru dipake lip creamnya. Warna swatches di gambar beda sama aslinya, tapi warna di box sama isinya sesuai."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Hani,bintang 5,"Teksturnya creme lembut alus. Kualitasnya bagus sebagus klaim deskripsi produk sesuai dengan harga yang ditawarkan. Sangat bagus. Tidak meninggalkan noda pada tisu maupun gelas (transferproof), tentunya tunggu beberapa detik setelah pengaplikasian agar benar² kering sempurna. Oles sekali, warna udah nampak tinggal diratain. Hasil akhir matte. Ringan dibibir. Shade yang ditampilkan sangat elegan. Untuk varian #B02 Lucky, shade cenderung memberi kesan fresh dan nice. Seperti warna bibir sehat alami. Untuk yang suka natural look tapi ga terlalu pale, shade ini sangat cocok. Apalagi yang memiliki warna kulit dengan undertone light medium-neutral. Memberi kesan lebih muda dan segar. Selalu sedia dalam tas, biar ready dipakai kapanpun saat diperlukan. Sangat cocok dipakai untuk sehari-hari/kasual/formal, tapi tidak untuk pesta yang membutuhkan kesan glamor. Sayangnya, produk dengan kualitas sebagus ini kurang diimbangi pelayanan Seller. Pelayanan Seller sangat lamban dari proses hingga penyerahan ke pihak ekspedisi. Semoga anggota tim yang handle penjualan online di e-commerce ditambah, supaya memberi kepuasan lebih untuk customers. Pengiriman kurir sangat cepat dan masih dalam batas estimasi yang ditentukan. Paket dikemas aman dan diterima dengan baik."
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Tiara,bintang 5,sesuai. produk bagus
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Dia,bintang 5,Good
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Marta,bintang 5,mantabbbbb
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Iqbal,bintang 5,So good product. Jangan ragu. Packing aman dan tebel
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Y***f,bintang 5,seperti biasa 👍
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Rafiqul,bintang 5,Rafiqul
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,H***h,bintang 5,favorit dari dulu
MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,Terjual 10 rb+,Rp114.750,4.9,Andhini,bintang 5,Andhini
